app_id,app_name,sentiment,review_original,review_tokenized,timestamp
264200,One Finger Death Punch,positive,real god game,real god game,2020-12-12 22:33:34
264200,One Finger Death Punch,positive,리듬액션겜,리듬 액션 겜,2020-12-10 14:41:09
264200,One Finger Death Punch,positive,단순하고 타격감 쩌는 겜~,단순하고 타 격감 쩌 는 겜 ~,2020-11-26 19:50:24
264200,One Finger Death Punch,positive,평가하라고 해서 평가함. 좋은 게임.,평가 하 라고 해서 평가 함 . 좋은 게임 .,2020-11-26 11:25:54
264200,One Finger Death Punch,positive,타격감 만큼은 인정 ㅋㅋ,타 격감 만큼은 인정 ㅋㅋ,2020-06-29 04:37:38
264200,One Finger Death Punch,positive,재밌는데 많이는 안하게 된다,재밌는데 많이는 안 하게 된다,2020-06-27 11:28:12
264200,One Finger Death Punch,positive,"단 2개의 버튼만 사용하는 횡스크롤 액션 게임입니다. 좌,우 단 두개의 버튼으로 다가오는 적들을 공격하면 되는 아주 간단한 게임입니다. 어렸을 적 플래시게임에서 볼법한 게임입니다. 그래서 아주 간단하지만 매우 재미있습니다. 비록 몇시간씩 플레이 하기는 지겹지만 10분에서 30분정도 게임할 때 매우 훌륭한 게임입니다. 또한 계속 반복되는 격투에 지루할까봐 다양한 방식의 전투방식을 만들어두었습니다. 하지만 정말 많이도 너무 많은 스테이지들이 있는건 피곤합니다. 그래도 플래시게임처럼 그냥 10분씩 천천히 하다보면 재미있게 즐길","단 2 개 의 버튼 만 사용 하는 횡스 크롤 액션 게임 입니다 . 좌 , 우 단 두 개 의 버튼 으로 다가오는 적 들 을 공격 하면 되는 아주 간단한 게임 입니다 . 어렸을 적 플래시 게임 에서 볼법 한 게임 입니다 . 그래서 아주 간단하지만 매우 재미있습니다 . 비록 몇 시간 씩 플레이 하기는 지겹지만 10분 에서 30분 정도 게임 할 때 매우 훌륭한 게임 입니다 . 또한 계속 반복 되는 격투 에 지루할까봐 다양한 방식 의 전투 방식 을 만들어 두었습니다 . 하지만 정말 많이 도 너무 많은 스테이지 들 이 있는건 피곤합니다 . 그래도 플래시 게임 처럼 그냥 10분 씩 천천히 하다 보면 재미있게 즐길",2020-05-09 21:34:46
264200,One Finger Death Punch,positive,[h1] 손가락2개로 스트레스를 날려버리자~! [/h1] [b] ◈ 그래픽/사운드 ◈[/b] - ★★★☆☆ ========================================= 사실 그래픽은 조금 볼품없다. 하지만 스테이지마다 흘러나오는 배경음악과 액션을 펼칠 때 타격음은 굉장히 찰져서 통쾌함을 느낄 수 있다. [b] ◈ 진행 및 볼륨 ◈[/b] - ★★★★☆ ========================================= 한 스테이지를 클리어하면 다음 스테이지가 열리는 구조로 진행. 한 스테이지를 클리어하기 위,[ h 1 ] 손가락 2 개 로 스트레스 를 날려 버리자 ~! [/ h 1 ] [ b ] ◈ 그래픽 / 사운드 ◈ [/ b ] - ★★★☆☆ ========================================= 사실 그래픽 은 조금 볼품 없다 . 하지만 스테이지 마다 흘러나오는 배경음악 과 액션 을 펼칠 때 타 격음 은 굉장히 찰져서 통쾌함을 느낄 수 있다 . [ b ] ◈ 진행 및 볼륨 ◈ [/ b ] - ★★★★☆ ========================================= 한 스테이지 를 클리어 하면 다음 스테이지 가 열리는 구조 로 진행 . 한 스테이지 를 클리어 하기 위,2020-03-26 12:01:15
264200,One Finger Death Punch,positive,갓겜 하다가 마우스 부숴질수있으니 조심하세오,갓 겜 하다가 마우스 부숴 질수있으니 조심하세오,2020-03-13 01:10:53
264200,One Finger Death Punch,positive,중독성도 있고 재밌지만 손이 안감,중독 성도 있고 재밌지만 손 이 안감,2020-03-11 14:13:06
