app_id,app_name,sentiment,review_original,review_tokenized,timestamp
270880,American Truck Simulator,negative,0x887a0005,0 x 887 a 0005,2021-01-07 00:27:40
270880,American Truck Simulator,negative,게임 실행후 게임을 플레이 하려고 프로필 누르고 게임실행 누르면 튕깁니다 모드 빼고 재설치도 하고 시도는 다 해봤는데 전부 무용지물 입니다. 게임을 사도 플레이를 못하네요ㅋㅋ,게임 실행 후 게임 을 플레이 하려고 프로필 누르고 게임 실행 누르면 튕깁니 다 모드 빼고 재 설치 도 하고 시도 는 다 해봤는데 전부 무용지물 입니다 . 게임 을 사도 플레이 를 못 하네요 ㅋㅋ,2020-12-12 11:19:57
270880,American Truck Simulator,negative,개인적인 소견으로는 ETS가 ATS보다 낫다라고 평을 하고 싶다 ATS의 장점은 좀 더 색다른 맵의 구조와 일직선으로 되어 있는 큰 도로들 커다란 트럭과 화물차량으로 인한 색다른 커브감과 주차할때 작은 하차장으로 인한 스트레스 요소 난폭운전 모드 등의 새로운 기능들이 있다고 볼 수 있다 단점은 1. 현실화로 인한 차고지 갯수가 너무 적음 ETS도 작은 도시들은 차고지가 없지만 이게 싱글은 그냥 명령어로 도시 워프뛰면 되는데 멀티나 월드 화물 수송은 명령어가 안되기 때문에 공차로 쭉 갔다가 거기서 출발하거나 좀 번거로운게 많다(물,개인 적 인 소견 으로는 ETS 가 ATS 보다 낫다 라고 평 을 하고 싶다 ATS 의 장점 은 좀 더 색다른 맵 의 구조 와 일직선 으로 되어 있는 큰 도로 들 커다란 트럭 과 화물 차량 으로 인한 색다른 커브 감 과 주차 할 때 작은 하차 장 으로 인한 스트레스 요소 난폭운전 모드 등 의 새로운 기능 들 이 있다고 볼 수 있다 단점 은 1 . 현실 화로 인한 차고 지 갯수 가 너무 적음 ETS 도 작은 도시 들 은 차고지가 없지만 이 게 싱글 은 그냥 명령어 로 도시 워프뛰 면 되는데 멀티 나 월드 화물 수송 은 명령어 가 안되기 때문 에 공차 로 쭉 갔다가 거기 서 출발 하 거나 좀 번거로운게 많다 ( 물,2020-04-19 17:44:58
270880,American Truck Simulator,negative,지루해요 만날 배그나 옵치하는 사람들은 이런거 지루할걸요ㅡㅡ,지루해요 만날 배 그나 옵치하는 사람 들 은 이런거 지루할 걸 요 ㅡㅡ,2020-01-01 09:59:49
270880,American Truck Simulator,negative,미뽕에 취한다 모두 인정해라 미국이 하는일은 다 옳은일이며 미국이 최고고 미국은 영원하다,미 뽕 에 취한 다 모두 인정 해라 미국 이 하는 일 은 다 옳은 일이 며 미국 이 최고 고 미국 은 영원하다,2019-12-29 21:37:27
270880,American Truck Simulator,negative,not so got..,not so got ..,2019-12-28 12:25:13
270880,American Truck Simulator,negative,미국의 주가 전부 dlc로 나오면 가격이 63만원이 넘는데 dlc로 장난질하는 다른게임들은 잘 까대면서 이건 특별취급이라니. 마치 맛있는 녀석들에서 김민경만 주문하도록 시킨다는 궤변을 늘어놓는 몰상식한 네티즌이랑 다를게 뭐야.,미국 의 주가 전부 dlc 로 나오면 가격 이 63만원 이 넘는데 dlc 로 장난 질하는 다른 게임 들 은 잘 까 대면 서 이건 특별 취급 이라니 . 마치 맛있는 녀석 들 에서 김민경 만 주문 하도록 시킨다는 궤변 을 늘어놓는 몰상식한 네티즌 이랑 다를게 뭐 야 .,2019-12-22 15:37:34
270880,American Truck Simulator,negative,추천이었다가 비추로 바꾼다 주변에 다른차도 없이 혼자 2차선 도로 다니는데 갑자기 트레일러 데미지 1씩 올라가는건 왜그런거냐 밤에 100km 이상 과속한다고 그냥 데미지를 주나 급커브에서 회전이 늦어져서 벽에 박는 소리가 나기 전에 이유없이 그냥 트레일러 데미지가 1올라간다 어차피 벽에 박는순간 트럭 데미지가 더올라가는건 덤 철길 지날때도 그냥 이유없이 올라감 데미지가 10퍼센트 있으면 그후부터 어디 안박아도 이벤트로 올라가나? 한번도 아니고 5번쯤 데미지때문에 로딩했다가 빡쳐서 비추로 바꿈,추천 이었다가 비추로 바꾼다 주변 에 다른 차도 없이 혼자 2 차선 도로 다니는데 갑자기 트레일러 데미지 1 씩 올라가는건 왜 그런 거 냐 밤 에 100 km 이상 과속 한다고 그냥 데미지 를 주 나 급 커브 에서 회전 이 늦어져서 벽 에 박는 소리 가 나기 전 에 이유 없이 그냥 트레일러 데미지 가 1 올라간다 어차피 벽 에 박는 순간 트럭 데미지 가 더 올라가는건 덤 철길 지날 때 도 그냥 이유 없이 올라감 데미지 가 10 퍼센트 있으면 그 후 부터 어디 안 박아도 이벤트 로 올라가나 ? 한번 도 아니고 5 번 쯤 데미지 때문 에 로딩 했다가 빡쳐서 비추로 바꿈,2019-10-31 08:54:07
270880,American Truck Simulator,negative,현실서도 많이하는 운전 게임에서도 트럭으로 일해야되나? 싶었는데 사람들 평가가 너무좋길래 사봤다. 처음에는 재미있었다 근데 익숙해지니 진짜 일하는 느낌이났다. 그리고 접었다....,현실 서도 많이 하는 운전 게임 에서도 트럭 으로 일해 야 되나 ? 싶었는데 사람 들 평가 가 너무 좋길래 사봤다 . 처음 에는 재미있었다 근데 익숙해지니 진짜 일 하는 느낌 이 났다 . 그리고 접었다 ....,2019-10-12 09:25:10
270880,American Truck Simulator,negative,몇 몇 트럭은 시바 정면시점에서 사이드가 안보임 ㅡㅡ 나는 휠 쓰고있는데 일일이 버튼 눌러서 시점 바꿔줘야 한단 말이야.,몇 몇 트럭 은 시바 정면 시점 에서 사이드 가 안 보임 ㅡㅡ 나 는 휠 쓰고있는데 일일이 버튼 눌러서 시점 바꿔줘야 한단 말 이야 .,2019-09-19 23:37:23
